Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
84,NYJ,2019-10-06,61,0,67,1,3,181,84,29:08,Sun,4,5,@,PHI,L 6-31,15,26,11,57.7,0,2,0.0,7.7,37.3,10,59,27.78,2.3,1.69,-1.12,-0.81,4.1,29,2.9,1,17,29,58.6,1,1,8,0,88.4,19,128,55,2.33,59,4.49,3,3:01
85,NYJ,2019-10-13,326,2,56,1,1,270,129,27:57,Sun,5,6,,DAL,W 24-22,23,32,9,71.9,2,1,6.3,3.1,113.8,2,12,5.88,10.2,9.59,10.03,9.44,14.2,34,3.8,2,28,40,70.0,0,1,8,0,88.5,20,382,54,7.07,75,5.32,1,2:59
86,NYJ,2019-10-21,73,0,81,0,6,249,74,21:33,Mon,6,7,,NWE,L 0-33,11,32,21,34.4,0,4,0.0,12.5,3.6,1,13,3.03,2.3,2.21,-3.34,-3.24,6.6,34,2.2,3,31,45,68.9,1,0,0,1,80.7,20,154,53,2.91,79,4.09,6,3:10
87,NYJ,2019-10-27,167,2,46,0,3,278,111,26:39,Sun,7,8,@,JAX,L 15-29,21,30,9,70.0,2,3,6.7,10.0,73.3,8,51,21.05,5.6,4.39,2.4,1.89,8.0,34,3.3,0,22,34,64.7,3,2,1,0,119.5,14,213,52,4.1,70,5.56,3,3:15
88,NYJ,2019-11-03,238,1,83,0,1,266,50,28:46,Sun,8,9,@,MIA,L 18-26,27,39,12,69.2,1,1,2.6,2.6,85.4,3,22,7.14,6.1,5.67,5.46,5.07,8.8,24,2.1,0,24,36,66.7,3,4,22,0,116.2,21,321,63,5.1,64,4.94,1,3:19
89,NYJ,2019-11-10,218,1,76,2,0,258,23,30:44,Sun,9,10,,NYG,W 34-27,19,30,11,63.3,1,0,3.3,0.0,97.9,2,12,6.25,7.3,6.81,7.93,7.44,11.5,17,1.4,0,26,40,65.0,4,6,50,0,116.5,29,294,61,4.82,63,4.46,0,3:11
90,NYJ,2019-11-17,285,4,115,1,2,171,54,32:19,Sun,10,11,@,WAS,W 34-17,19,31,12,61.3,4,1,12.9,3.2,118.7,2,8,6.06,9.2,8.64,10.32,9.7,15.0,20,2.7,0,19,35,54.3,2,6,43,1,74.8,33,400,66,6.06,61,3.69,2,3:16
91,NYJ,2019-11-24,313,2,88,1,1,140,68,31:30,Sun,11,12,,LVR,W 34-3,20,29,9,69.0,2,0,6.9,0.0,127.8,1,2,3.33,10.8,10.43,12.17,11.77,15.7,22,3.1,0,19,34,55.9,0,1,7,1,53.6,30,401,60,6.68,57,3.65,1,2:52
92,NYJ,2019-12-01,209,0,62,0,0,233,44,28:19,Sun,12,13,@,CIN,L 6-22,28,48,20,58.3,0,0,0.0,0.0,71.4,4,30,7.69,4.4,4.02,4.35,4.02,7.5,25,1.8,1,22,37,59.5,1,1,10,0,86.9,17,271,69,3.93,63,4.4,0,3:11
93,NYJ,2019-12-08,262,2,112,0,1,240,122,29:54,Sun,13,14,,MIA,W 22-21,20,36,16,55.6,2,1,5.6,2.8,86.6,1,8,2.7,7.3,7.08,7.14,6.95,13.1,26,4.7,0,21,37,56.8,0,2,5,1,65.1,32,374,69,5.42,65,5.57,1,3:06
94,NYJ,2019-12-12,207,2,103,0,2,212,218,28:22,Thu,14,15,@,BAL,L 21-42,18,32,14,56.3,2,1,6.3,3.1,85.2,1,11,3.03,6.5,6.27,6.31,6.12,11.5,34,6.4,1,15,24,62.5,5,1,0,0,130.6,24,310,57,5.44,59,7.29,2,3:00
95,NYJ,2019-12-22,174,1,85,0,1,185,75,28:28,Sun,15,16,,PIT,W 16-10,16,26,10,61.5,1,0,3.8,0.0,95.5,2,9,7.14,6.7,6.21,7.46,6.93,10.9,25,3.0,0,25,37,67.6,1,4,28,2,65.7,32,259,60,4.32,66,3.94,1,2:53
96,NYJ,2019-12-29,185,1,86,0,1,236,73,31:21,Sun,16,17,@,BUF,W 13-6,23,36,13,63.9,1,1,2.8,2.8,76.0,2,14,5.26,5.1,4.87,4.44,4.21,8.0,20,3.7,0,21,40,52.5,0,1,1,2,49.6,27,271,65,4.17,61,5.07,1,3:01
97,NYJ,2020-09-13,202,1,52,1,2,306,98,18:43,Sun,1,1,@,BUF,L 17-27,21,35,14,60.0,1,1,2.9,2.9,75.3,3,13,7.89,5.8,5.32,5.06,4.66,9.6,32,3.1,1,33,46,71.7,2,3,6,0,104.1,15,254,53,4.79,81,4.99,2,3:10
98,NYJ,2020-09-20,173,1,104,0,0,177,182,27:47,Sun,2,2,,SFO,L 13-31,21,32,11,65.6,1,0,3.1,0.0,90.5,1,6,3.03,5.4,5.24,6.03,5.85,8.2,29,6.3,2,22,27,81.5,2,3,25,1,103.2,29,277,62,4.47,59,6.08,0,2:56
99,NYJ,2020-09-27,151,1,109,0,3,234,119,29:52,Sun,3,3,@,IND,L 7-36,17,29,12,58.6,1,3,3.4,10.3,47.0,2,17,6.45,5.2,4.87,1.24,1.16,8.9,31,3.8,1,19,25,76.0,1,0,0,0,117.7,29,260,60,4.33,56,6.3,3,2:49
100,NYJ,2020-10-01,192,0,129,1,0,242,117,28:21,Thu,4,4,,DEN,L 28-37,25,44,19,56.8,0,0,0.0,0.0,72.7,6,54,12.0,4.4,3.84,4.36,3.84,7.7,32,3.7,2,19,31,61.3,2,0,0,3,67.6,24,321,74,4.34,63,5.7,0,3:29
101,NYJ,2020-10-11,162,1,123,0,0,369,127,27:45,Sun,5,5,,ARI,L 10-30,18,33,15,54.5,1,0,3.0,0.0,82.3,3,33,8.33,4.9,4.5,5.52,5.06,9.0,30,4.2,3,27,37,73.0,1,1,11,1,102.2,28,285,64,4.45,68,7.29,0,3:12
102,NYJ,2020-10-18,148,0,115,0,1,192,110,31:55,Sun,6,6,@,MIA,L 0-24,21,44,23,47.7,0,1,0.0,2.3,50.0,3,38,6.38,3.4,3.15,2.34,2.19,7.0,25,4.4,0,20,29,69.0,3,2,8,2,92.9,22,263,69,3.81,56,5.39,1,2:59
103,NYJ,2020-10-25,91,0,100,1,2,296,126,25:27,Sun,7,7,,BUF,L 10-18,12,23,11,52.2,0,2,0.0,8.7,31.1,6,29,20.69,4.0,3.14,0.04,0.03,7.6,27,4.7,0,30,43,69.8,0,2,11,0,88.9,22,191,51,3.75,72,5.86,2,2:59
104,NYJ,2020-11-01,128,0,93,0,1,446,50,28:30,Sun,8,8,@,KAN,L 9-35,18,30,12,60.0,0,0,0.0,0.0,70.6,1,5,3.23,4.3,4.13,4.27,4.13,7.1,20,2.5,0,35,47,74.5,5,0,0,0,139.1,25,221,56,3.95,67,7.4,1,2:56
105,NYJ,2020-11-09,257,3,65,0,1,274,159,23:02,Mon,9,9,,NWE,L 27-30,18,25,7,72.0,3,1,12.0,4.0,128.7,1,5,3.85,10.3,9.88,10.88,10.46,14.3,41,3.9,3,27,35,77.1,0,0,0,0,99.0,18,322,44,7.32,76,5.7,1,2:54
106,NYJ,2020-11-22,196,2,96,2,1,347,29,23:32,Sun,10,11,@,LAC,L 28-34,15,30,15,50.0,2,1,6.7,3.3,80.6,1,9,3.23,6.5,6.32,6.37,6.16,13.1,26,1.1,0,37,49,75.5,3,3,19,0,114.9,24,292,55,5.31,78,4.82,1,3:10
107,NYJ,2020-11-29,173,0,87,0,2,241,104,27:23,Sun,11,12,,MIA,L 3-20,16,27,11,59.3,0,2,0.0,7.4,51.0,3,24,10.0,6.4,5.77,3.07,2.77,10.8,25,4.2,0,24,39,61.5,2,4,16,0,96.2,23,260,53,4.91,68,5.07,2,2:56
108,NYJ,2020-12-06,170,2,206,2,3,368,72,28:59,Sun,12,13,,LVR,L 28-31,14,23,9,60.9,2,1,8.7,4.3,97.4,3,16,11.54,7.4,6.54,7.17,6.35,12.1,25,2.9,1,28,47,59.6,3,2,13,1,96.8,34,376,60,6.27,74,5.95,3,3:11
109,NYJ,2020-12-13,116,0,69,0,1,236,174,25:32,Sun,13,14,@,SEA,L 3-40,14,26,12,53.8,0,0,0.0,0.0,68.1,3,16,10.34,4.5,4.0,4.46,4.0,8.3,36,4.8,1,25,32,78.1,4,1,3,1,124.0,23,185,52,3.56,69,5.94,1,2:53
110,NYJ,2020-12-20,196,1,93,1,0,189,114,34:15,Sun,14,15,@,LAR,W 23-20,22,31,9,71.0,1,0,3.2,0.0,99.8,2,11,6.06,6.3,5.94,6.97,6.55,8.9,19,6.0,0,22,34,64.7,2,3,20,1,86.5,31,289,64,4.52,56,5.41,0,2:56
111,NYJ,2020-12-27,202,3,131,0,0,254,45,31:48,Sun,15,16,,CLE,W 23-16,17,33,16,51.5,3,0,9.1,0.0,102.8,2,16,5.71,6.1,5.77,7.94,7.49,11.9,18,2.5,2,28,53,52.8,0,4,31,0,66.1,34,333,69,4.83,75,3.99,0,3:17
112,NYJ,2021-01-03,239,1,111,1,2,238,166,33:32,Sun,16,17,@,NWE,L 14-28,23,34,11,67.6,1,2,2.9,5.9,76.3,3,27,8.11,7.0,6.46,4.97,4.57,10.4,29,5.7,0,22,31,71.0,4,3,23,0,132.8,25,350,62,5.65,63,6.41,2,3:01
113,NYJ,2021-09-12,207,2,45,0,1,270,111,28:40,Sun,1,1,@,CAR,L 14-19,20,37,17,54.1,2,1,5.4,2.7,82.9,6,51,13.95,5.6,4.81,5.46,4.7,10.4,27,4.1,1,24,35,68.6,1,1,9,0,100.9,17,252,60,4.2,63,6.05,1,3:14
114,NYJ,2021-09-19,184,0,152,0,4,159,101,32:08,Sun,2,2,,NWE,L 6-25,19,33,14,57.6,0,4,0.0,12.1,37.0,4,26,10.81,5.6,4.97,0.12,0.11,9.7,24,4.2,2,22,30,73.3,0,3,27,0,85.3,31,336,68,4.94,57,4.56,4,2:58
115,NYJ,2021-09-26,119,0,43,0,2,223,120,24:13,Sun,3,3,@,DEN,L 0-26,19,35,16,54.3,0,2,0.0,5.7,42.6,5,41,12.5,3.4,2.98,0.83,0.73,6.3,37,3.2,2,19,25,76.0,0,2,12,0,102.6,13,162,53,3.06,64,5.36,2,2:54
116,NYJ,2021-10-03,289,2,66,1,1,253,177,29:03,Sun,4,4,,TEN,W 27-24 (OT),21,34,13,61.8,2,1,5.9,2.9,97.3,1,8,2.86,8.5,8.26,8.35,8.11,13.8,37,4.8,1,30,49,61.2,1,7,45,0,81.4,25,355,60,5.92,93,4.62,1,3:48
117,NYJ,2021-10-10,166,0,64,2,1,342,108,24:06,Sun,5,5,@,ATL,L 20-27,19,32,13,59.4,0,1,0.0,3.1,63.5,2,26,5.88,5.2,4.88,3.78,3.56,8.7,29,3.7,1,33,46,71.7,2,0,0,0,107.3,18,230,52,4.42,75,6.0,1,2:56
118,NYJ,2021-10-24,237,1,62,1,3,403,148,27:48,Sun,6,7,@,NWE,L 13-54,26,42,16,61.9,1,2,2.4,4.8,66.9,2,16,4.55,5.6,5.39,3.98,3.8,9.1,32,4.6,4,28,41,68.3,3,1,8,0,124.3,17,299,61,4.9,74,7.45,3,3:10
119,NYJ,2021-10-31,414,3,97,1,3,277,41,36:21,Sun,7,8,,CIN,W 34-31,39,49,10,79.6,3,2,6.1,4.1,106.0,2,8,3.92,8.4,8.12,7.84,7.53,10.6,16,2.6,1,22,35,62.9,3,3,28,1,104.1,27,511,78,6.55,54,5.89,3,3:18
120,NYJ,2021-11-04,398,4,88,0,2,272,260,29:33,Thu,8,9,@,IND,L 30-45,34,52,18,65.4,4,1,7.7,1.9,107.2,2,14,3.7,7.7,7.37,8.33,8.02,11.7,30,8.7,3,22,30,73.3,3,1,0,0,134.3,21,486,75,6.48,61,8.72,2,3:12
121,NYJ,2021-11-14,296,1,70,1,5,350,139,32:33,Sun,9,10,,BUF,L 17-45,27,47,20,57.4,1,4,2.1,8.5,48.0,1,2,2.08,6.3,6.17,2.89,2.83,11.0,24,5.8,4,21,28,75.0,2,2,16,1,125.6,22,366,70,5.23,54,9.06,5,3:20
122,NYJ,2021-11-21,278,2,102,0,1,273,115,26:25,Sun,10,11,,MIA,L 17-24,24,39,15,61.5,2,0,5.1,0.0,101.5,2,13,4.88,7.1,6.78,8.15,7.76,11.6,33,3.5,1,27,34,79.4,2,0,0,1,107.5,18,380,59,6.44,67,5.79,1,3:05
123,NYJ,2021-11-28,109,0,157,2,1,106,96,33:42,Sun,11,12,@,HOU,W 21-14,14,24,10,58.3,0,1,0.0,4.2,58.5,4,36,14.29,4.5,3.89,2.67,2.29,7.8,24,4.0,0,17,26,65.4,2,5,52,1,83.2,34,266,62,4.29,55,3.67,1,2:57
124,NYJ,2021-12-05,211,2,70,1,1,233,185,24:24,Sun,12,13,,PHI,L 18-33,23,38,15,60.5,2,1,5.3,2.6,83.9,2,15,5.0,5.6,5.28,5.42,5.15,9.2,41,4.5,1,20,25,80.0,2,2,9,0,132.2,17,281,57,4.93,68,6.15,1,3:06
125,NYJ,2021-12-12,178,0,78,0,0,141,203,21:08,Sun,13,14,,NOR,L 9-30,19,42,23,45.2,0,0,0.0,0.0,59.8,3,24,6.67,4.2,3.96,4.24,3.96,9.4,44,4.6,3,15,21,71.4,0,3,34,0,89.6,17,256,62,4.13,68,5.06,0,3:01
126,NYJ,2021-12-19,126,0,102,2,1,196,183,25:38,Sun,14,15,@,MIA,L 24-31,13,24,11,54.2,0,0,0.0,0.0,76.7,6,44,20.0,5.3,4.2,5.25,4.2,9.7,42,4.4,2,16,27,59.3,2,1,0,2,75.5,24,228,54,4.22,70,5.41,1,3:09
127,NYJ,2021-12-26,100,1,273,1,0,252,132,27:42,Sun,15,16,,JAX,W 26-21,14,22,8,63.6,1,0,4.5,0.0,89.6,1,2,4.35,4.5,4.35,5.45,5.22,7.1,31,4.3,1,26,39,66.7,0,1,28,0,84.6,36,373,59,6.32,71,5.41,0,3:08
128,NYJ,2022-01-02,224,1,150,2,1,405,62,26:57,Sun,16,17,,TAM,L 24-28,19,33,14,57.6,1,0,3.0,0.0,89.7,1,10,2.94,6.8,6.59,7.39,7.18,11.8,21,3.0,0,34,50,68.0,3,1,5,1,104.2,26,374,60,6.23,72,6.49,1,2:59
129,NYJ,2022-01-09,5,1,48,0,0,254,170,23:00,Sun,17,18,@,BUF,L 10-27,7,20,13,35.0,1,0,5.0,0.0,66.0,9,82,31.03,0.3,0.17,1.25,0.86,0.7,33,5.2,1,25,46,54.3,2,0,0,0,84.9,17,53,46,1.15,79,5.37,0,3:11
130,NYJ,2022-09-11,297,1,83,0,2,211,63,32:30,Sun,1,1,,BAL,L 9-24,37,59,22,62.7,1,1,1.7,1.7,74.8,3,12,4.84,5.0,4.79,4.61,4.39,8.0,21,3.0,0,17,30,56.7,3,2,2,1,98.1,17,380,79,4.81,53,5.17,2,3:03
131,NYJ,2022-09-18,309,4,93,0,1,221,184,27:46,Sun,2,2,@,CLE,W 31-30,27,45,18,60.0,4,0,8.9,0.0,111.7,2,15,4.26,6.9,6.57,8.64,8.28,11.4,37,5.0,3,22,27,81.5,1,1,8,1,97.7,20,402,67,6.0,65,6.23,1,3:09
132,NYJ,2022-09-25,252,0,76,0,4,261,69,27:36,Sun,3,3,,CIN,L 12-27,28,52,24,53.8,0,2,0.0,3.8,53.8,4,33,7.14,4.8,4.5,3.12,2.89,9.0,28,2.5,0,23,36,63.9,3,2,14,0,113.3,20,328,76,4.32,66,5.0,4,3:15
133,NYJ,2022-10-02,250,2,98,1,2,178,119,29:59,Sun,4,4,@,PIT,W 24-20,19,37,18,51.4,2,2,5.4,5.4,69.0,1,4,2.63,6.8,6.58,5.41,5.26,13.2,31,3.8,2,17,26,65.4,0,3,26,4,45.5,29,348,67,5.19,60,4.95,2,3:13
134,NYJ,2022-10-09,187,0,135,5,0,158,137,30:58,Sun,5,5,,MIA,W 40-17,14,21,7,66.7,0,0,0.0,0.0,99.3,2,23,8.7,8.9,8.13,8.9,8.13,13.4,26,5.3,2,19,34,55.9,0,2,8,1,55.8,33,322,56,5.75,62,4.76,0,3:09
135,NYJ,2022-10-16,99,0,179,2,0,218,60,28:48,Sun,6,6,@,GNB,W 27-10,10,18,8,55.6,0,0,0.0,0.0,73.8,2,11,10.0,5.5,4.95,5.5,4.95,9.9,20,3.0,0,28,45,62.2,1,4,36,0,81.5,33,278,53,5.25,69,4.03,0,3:05
136,NYJ,2022-10-23,105,0,155,1,0,219,105,27:37,Sun,7,7,@,DEN,W 16-9,16,26,10,61.5,0,0,0.0,0.0,72.8,3,16,10.34,4.0,3.62,4.04,3.62,6.6,28,3.8,1,24,46,52.2,0,1,6,1,56.3,24,260,53,4.91,75,4.32,0,3:18
137,NYJ,2022-10-30,336,2,51,0,3,161,127,24:26,Sun,8,8,,NWE,L 17-22,20,41,21,48.8,2,3,4.9,7.3,64.6,2,19,4.65,8.2,7.81,5.88,5.6,16.8,34,3.7,0,24,35,68.6,1,6,33,1,76.0,15,387,58,6.67,75,3.84,3,3:01
138,NYJ,2022-11-06,136,1,174,1,1,183,134,32:44,Sun,9,9,,BUF,W 20-17,18,25,7,72.0,1,0,4.0,0.0,101.1,2,18,7.41,5.4,5.04,6.24,5.78,7.6,22,6.1,2,18,34,52.9,0,5,22,2,44.1,34,310,61,5.08,61,5.2,1,3:04
139,NYJ,2022-11-20,44,0,59,0,0,198,99,24:30,Sun,10,11,@,NWE,L 3-10,9,22,13,40.9,0,0,0.0,0.0,50.8,4,33,15.38,2.0,1.69,2.0,1.69,4.9,26,3.8,0,23,27,85.2,0,6,48,0,97.2,23,103,49,2.1,59,5.03,0,2:59
140,NYJ,2022-11-27,308,3,158,1,0,165,127,32:05,Sun,11,12,,CHI,W 31-10,22,29,7,75.9,3,0,10.3,0.0,145.0,1,7,3.33,10.6,10.27,12.69,12.27,14.0,29,4.4,0,14,25,56.0,1,2,14,1,72.9,32,466,62,7.52,56,5.21,0,2:48
141,NYJ,2022-12-04,366,0,120,1,2,159,128,31:38,Sun,12,13,@,MIN,L 22-27,31,58,27,53.4,0,2,0.0,3.4,58.8,1,3,1.69,6.3,6.2,4.76,4.68,11.8,29,4.4,2,21,35,60.0,1,2,14,0,80.5,24,486,83,5.86,66,4.35,2,3:17
142,NYJ,2022-12-11,233,0,76,1,2,130,102,34:25,Sun,13,14,@,BUF,L 12-20,28,47,19,59.6,0,0,0.0,0.0,75.6,4,36,7.84,5.0,4.57,4.96,4.57,8.3,24,4.3,1,16,27,59.3,1,3,17,0,83.9,22,309,73,4.23,54,4.3,2,3:06
143,NYJ,2022-12-18,287,2,50,0,1,252,107,27:28,Sun,14,15,,DET,L 17-20,18,35,17,51.4,2,1,5.7,2.9,89.8,4,30,10.26,8.2,7.36,8.06,7.23,15.9,28,3.8,0,23,38,60.5,1,0,0,0,88.9,22,337,61,5.52,66,5.44,1,3:04
144,NYJ,2022-12-22,161,0,66,0,2,218,147,25:08,Thu,15,16,,JAX,L 3-19,19,33,14,57.6,0,1,0.0,3.0,60.4,3,21,8.33,4.9,4.47,3.52,3.22,8.5,39,3.8,1,20,31,64.5,0,1,11,0,85.1,20,227,56,4.05,71,5.14,2,2:53
145,NYJ,2023-01-01,204,0,75,0,3,148,198,26:22,Sun,16,17,@,SEA,L 6-23,23,46,23,50.0,0,2,0.0,4.3,47.4,4,36,8.0,4.4,4.08,2.48,2.28,8.9,38,5.2,0,18,29,62.1,2,4,35,0,98.1,17,279,67,4.16,71,4.87,3,3:04
146,NYJ,2023-01-08,149,0,38,0,0,140,162,24:35,Sun,17,18,@,MIA,L 6-11,18,33,15,54.5,0,0,0.0,0.0,66.4,0,0,0.0,4.5,4.52,4.52,4.52,8.3,32,5.1,0,20,31,64.5,0,1,12,0,74.7,20,187,53,3.53,64,4.72,0,2:59
147,NYJ,2023-09-11,117,1,172,0,1,217,97,27:50,Mon,1,1,,BUF,W 22-16 (OT),14,22,8,63.6,1,1,4.5,4.5,77.8,3,23,12.0,5.3,4.68,4.18,3.68,8.4,22,4.4,0,29,41,70.7,1,5,19,3,60.7,28,289,53,5.45,68,4.62,1,2:58
148,NYJ,2023-09-17,151,1,64,0,4,248,134,17:45,Sun,2,2,@,DAL,L 10-30,12,27,15,44.4,1,3,3.7,11.1,38.1,3,19,10.0,5.6,5.03,1.33,1.2,12.6,44,3.0,0,31,38,81.6,2,1,7,0,111.4,16,215,46,4.67,83,4.6,4,2:54
149,NYJ,2023-09-24,133,0,38,1,0,201,157,28:08,Sun,3,3,,NWE,L 10-15,18,36,18,50.0,0,0,0.0,0.0,61.9,3,24,7.69,3.7,3.41,3.69,3.41,7.4,40,3.9,0,15,29,51.7,1,0,0,0,85.6,22,171,61,2.8,69,5.19,0,3:08
150,NYJ,2023-10-01,228,2,108,0,1,197,204,27:51,Sun,4,4,,KAN,L 20-23,28,39,11,71.8,2,0,5.1,0.0,105.2,2,17,4.88,5.8,5.56,6.87,6.54,8.1,35,5.8,1,18,30,60.0,1,1,6,2,62.8,16,336,57,5.89,66,6.08,1,2:55
151,NYJ,2023-10-08,173,0,234,1,2,169,139,34:36,Sun,5,5,@,DEN,W 31-21,19,26,7,73.1,0,1,0.0,3.8,78.8,4,26,13.33,6.7,5.77,4.92,4.27,9.1,22,6.3,0,20,31,64.5,2,4,27,0,100.1,32,407,62,6.56,57,5.4,2,3:03
152,NYJ,2023-10-15,155,0,89,1,0,268,80,29:16,Sun,6,6,,PHI,W 20-14,19,33,14,57.6,0,0,0.0,0.0,73.5,5,31,13.16,4.7,4.08,4.7,4.08,8.2,22,3.6,1,28,45,62.2,1,2,12,3,58.4,21,244,59,4.14,69,5.04,0,3:11
153,NYJ,2023-11-06,206,0,64,0,3,107,84,34:27,Mon,8,9,,LAC,L 6-27,33,49,16,67.3,0,0,0.0,0.0,80.6,8,57,14.04,4.2,3.61,4.2,3.61,6.2,21,4.0,2,16,30,53.3,0,5,29,0,61.4,20,270,77,3.51,56,3.41,3,3:00
154,NYJ,2023-11-12,257,0,108,0,1,126,148,29:42,Sun,9,10,@,LVR,L 12-16,23,40,17,57.5,0,1,0.0,2.5,67.0,2,6,4.76,6.4,6.12,5.3,5.05,11.2,32,4.6,0,16,27,59.3,1,3,27,1,67.8,21,365,63,5.79,62,4.42,1,3:03
155,NYJ,2023-11-19,92,1,63,0,4,263,130,23:09,Sun,10,11,@,BUF,L 6-32,15,30,15,50.0,1,2,3.3,6.7,45.4,6,40,16.67,3.1,2.56,0.73,0.61,6.1,38,3.4,0,20,32,62.5,3,1,12,1,106.6,18,155,54,2.87,71,5.54,4,3:23
156,NYJ,2023-11-24,130,1,29,0,2,228,167,24:19,Fri,11,12,,MIA,L 13-34,27,38,11,71.1,1,2,2.6,5.3,67.8,7,49,15.56,3.4,2.89,1.58,1.33,4.8,37,4.5,2,21,30,70.0,1,2,15,2,75.4,10,159,55,2.89,69,5.72,2,3:00
157,NYJ,2023-12-03,197,0,62,0,3,104,90,30:26,Sun,12,13,,ATL,L 8-13,19,38,19,50.0,0,1,0.0,2.6,56.3,4,17,9.52,5.2,4.69,4.0,3.62,10.4,34,2.6,0,12,27,44.4,1,3,17,0,67.5,25,259,67,3.87,64,3.03,3,3:20
158,NYJ,2023-12-10,268,2,79,1,1,54,81,37:05,Sun,13,14,,HOU,W 30-6,27,36,9,75.0,2,0,5.6,0.0,117.9,4,33,10.0,7.4,6.7,8.56,7.7,9.9,19,4.3,1,11,28,39.3,0,5,41,0,47.3,26,347,66,5.26,52,2.6,1,2:57
159,NYJ,2023-12-17,80,0,23,0,4,213,77,23:39,Sun,14,15,@,MIA,L 0-30,18,37,19,48.6,0,2,0.0,5.4,35.4,6,56,13.95,2.2,1.86,-0.27,-0.23,4.4,28,2.8,2,23,26,88.5,1,3,15,0,113.6,12,103,55,1.87,57,5.09,4,2:56
160,NYJ,2023-12-24,217,1,164,2,2,143,102,36:16,Sun,15,16,,WAS,W 30-28,27,49,22,55.1,1,1,2.0,2.0,64.8,0,0,0.0,4.4,4.43,3.92,3.92,8.0,22,4.6,3,16,35,45.7,1,1,13,2,42.9,36,381,85,4.48,58,4.22,2,3:30
161,NYJ,2023-12-28,253,1,107,0,2,301,127,31:51,Thu,16,17,@,CLE,L 20-37,32,45,13,71.1,1,1,2.2,2.2,83.7,2,8,4.26,5.6,5.38,5.07,4.85,7.9,28,4.5,1,19,29,65.5,3,1,8,1,120.0,21,360,68,5.29,58,7.38,2,3:05
162,NYJ,2024-01-07,69,0,185,1,1,31,88,33:42,Sun,17,18,@,NWE,W 17-3,8,20,12,40.0,0,0,0.0,0.0,50.0,1,1,4.76,3.5,3.29,3.45,3.29,8.6,21,4.2,0,12,30,40.0,0,7,57,2,20.1,42,254,63,4.03,58,2.05,1,3:05
